"nr_num_residents_proven","d_completed","cd_regio"
"15","2020-05-12","VLA"
"16","2020-05-12","VLA"
"0","2020-05-12","VLA"
"11","2020-05-12","VLA"
"2","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"4","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"10","2020-05-12","VLA"
"41","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"10","2020-05-12","VLA"
"1","2020-05-12","VLA"
"29","2020-05-12","VLA"
"10","2020-05-12","VLA"
"1","2020-05-12","VLA"
"21","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"16","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"25","2020-05-12","VLA"
"21","2020-05-12","VLA"
"1","2020-05-12","VLA"
"2","2020-05-12","VLA"
"2","2020-05-12","VLA"
"22","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"16","2020-05-12","VLA"
"5","2020-05-12","VLA"
"2","2020-05-12","VLA"
"10","2020-05-12","VLA"
"2","2020-05-12","VLA"
"2","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"9","2020-05-12","VLA"
"7","2020-05-12","VLA"
"1","2020-05-12","VLA"
"3","2020-05-12","VLA"
"74","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"72","2020-05-13","VLA"
"5","2020-05-13","VLA"
"0","2020-05-13","VLA"
"2","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"2","2020-05-13","VLA"
"6","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"25","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"9","2020-05-13","VLA"
"1","2020-05-13","VLA"
"7","2020-05-13","VLA"
"0","2020-05-13","VLA"
"29","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"4","2020-05-13","VLA"
"0","2020-05-13","VLA"
"25","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"12","2020-05-13","VLA"
"2","2020-05-13","VLA"
"0","2020-05-13","VLA"
"3","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"18","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"0","2020-05-13","VLA"
"8","2020-05-13","VLA"
"11","2020-05-13","VLA"
"51","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"6","2020-05-13","VLA"
"3","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"2","2020-05-13","VLA"
"0","2020-05-13","VLA"
"5","2020-05-13","VLA"
"2","2020-05-13","VLA"
"35","2020-05-13","VLA"
"0","2020-05-13","VLA"
"5","2020-05-13","VLA"
"1","2020-05-13","VLA"
"14","2020-05-13","VLA"
"33","2020-05-13","VLA"
"41","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"2","2020-05-13","VLA"
"28","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"5","2020-05-13","VLA"
"5","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"5","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"2","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"5","2020-05-14","VLA"
"25","2020-05-14","VLA"
"10","2020-05-14","VLA"
"0","2020-05-14","VLA"
"28","2020-05-14","VLA"
"2","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"2","2020-05-14","VLA"
"2","2020-05-14","VLA"
"1","2020-05-14","VLA"
"3","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"29","2020-05-14","VLA"
"0","2020-05-14","VLA"
"2","2020-05-14","VLA"
"15","2020-05-14","VLA"
"51","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"85","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"5","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"20","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"4","2020-05-14","VLA"
"0","2020-05-14","VLA"
"2","2020-05-14","VLA"
"0","2020-05-14","BRU"
"11","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"16","2020-05-14","VLA"
"1","2020-05-14","VLA"
"75","2020-05-14","VLA"
"1","2020-05-14","VLA"
"14","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"27","2020-05-14","VLA"
"7","2020-05-14","VLA"
"0","2020-05-14","VLA"
"8","2020-05-14","VLA"
"1","2020-05-14","BRU"
"6","2020-05-14","VLA"
"15","2020-05-14","VLA"
"1","2020-05-14","VLA"
"10","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"25","2020-05-14","VLA"
"5","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"28","2020-05-14","VLA"
"9","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"1","2020-05-15","VLA"
"0","2020-05-15","VLA"
"3","2020-05-15","VLA"
"1","2020-05-15","VLA"
"2","2020-05-15","VLA"
"32","2020-05-15","VLA"
"4","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"5","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"25","2020-05-15","VLA"
"45","2020-05-15","VLA"
"4","2020-05-15","VLA"
"0","2020-05-15","VLA"
"8","2020-05-15","VLA"
"0","2020-05-15","VLA"
"2","2020-05-15","VLA"
"0","2020-05-15","VLA"
"1","2020-05-15","VLA"
"35","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"74","2020-05-15","VLA"
"5","2020-05-15","VLA"
"0","2020-05-15","VLA"
"19","2020-05-15","VLA"
"0","2020-05-15","VLA"
"1","2020-05-15","VLA"
"0","2020-05-15","VLA"
"3","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"12","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"25","2020-05-15","VLA"
"4","2020-05-15","VLA"
"9","2020-05-15","VLA"
"0","2020-05-15","VLA"
"7","2020-05-15","VLA"
"100","2020-05-15","VLA"
"16","2020-05-15","VLA"
"2","2020-05-15","VLA"
"5","2020-05-15","VLA"
"1","2020-05-16","VLA"
"10","2020-05-16","VLA"
"0","2020-05-16","VLA"
"7","2020-05-16","VLA"
"2","2020-05-17","VLA"
"9","2020-05-17","VLA"
"25","2020-05-17","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"2","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"1","2020-05-18","VLA"
"36","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","BRU"
"0","2020-05-18","VLA"
"4","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"18","2020-05-18","VLA"
"7","2020-05-18","VLA"
"22","2020-05-18","VLA"
"0","2020-05-18","VLA"
"30","2020-05-18","VLA"
"6","2020-05-18","VLA"
"1","2020-05-18","VLA"
"28","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"1","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"1","2020-05-19","VLA"
"7","2020-05-19","VLA"
"7","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","WAL"
"0","2020-05-19","VLA"
"23","2020-05-19","VLA"
"9","2020-05-19","VLA"
"1","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"16","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"4","2020-05-19","VLA"
"10","2020-05-19","VLA"
"0","2020-05-19","VLA"
"2","2020-05-19","VLA"
"1","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"2","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"38","2020-05-19","VLA"
"1","2020-05-19","VLA"
"36","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"2","2020-05-19","VLA"
"3","2020-05-19","VLA"
"0","2020-05-19","VLA"
"2","2020-05-19","VLA"
"0","2020-05-19","VLA"
"29","2020-05-19","VLA"
"4","2020-05-19","VLA"
"0","2020-05-19","VLA"
"29","2020-05-19","VLA"
"25","2020-05-19","VLA"
"2","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"51","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"40","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"1","2020-05-19","VLA"
"5","2020-05-19","VLA"
"1","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"4","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"4","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"4","2020-05-20","VLA"
"0","2020-05-20","VLA"
"37","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"2","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"4","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"25","2020-05-20","VLA"
"0","2020-05-20","VLA"
"2","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"40","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"12","2020-05-20","VLA"
"10","2020-05-20","VLA"
"29","2020-05-20","VLA"
"31","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"4","2020-05-20","VLA"
"0","2020-05-21","VLA"
"7","2020-05-21","VLA"
"2","2020-05-21","VLA"
"0","2020-05-21","VLA"
"1","2020-05-21","VLA"
"10","2020-05-21","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"5","2020-05-22","VLA"
"2","2020-05-22","VLA"
"1","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"2","2020-05-22","VLA"
"5","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"6","2020-05-22","VLA"
"0","2020-05-22","VLA"
"25","2020-05-22","VLA"
"1","2020-05-22","VLA"
"29","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"8","2020-05-22","VLA"
"0","2020-05-22","VLA"
"31","2020-05-22","VLA"
"0","2020-05-22","VLA"
"1","2020-05-22","VLA"
"1","2020-05-22","VLA"
"0","2020-05-22","VLA"
"26","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-23","VLA"
"0","2020-05-23","VLA"
"0","2020-05-23","VLA"
"4","2020-05-23","VLA"
"0","2020-05-24","VLA"
"1","2020-05-24","VLA"
"5","2020-05-24","VLA"
"0","2020-05-24","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"11","2020-05-25","VLA"
"5","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"6","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"30","2020-05-25","VLA"
"1","2020-05-25","VLA"
"39","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"2","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"2","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"36","2020-05-25","VLA"
"0","2020-05-25","VLA"
"5","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"16","2020-05-25","VLA"
"8","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"7","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"2","2020-05-25","VLA"
"1","2020-05-25","VLA"
"6","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"1","2020-05-25","VLA"
"12","2020-05-25","VLA"
"1","2020-05-25","VLA"
"29","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"40","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"1","2020-05-26","VLA"
"8","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"29","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"0","2020-05-26","VLA"
"10","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"7","2020-05-26","VLA"
"9","2020-05-26","VLA"
"7","2020-05-26","VLA"
"1","2020-05-26","VLA"
"39","2020-05-26","VLA"
"31","2020-05-26","VLA"
"5","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"2","2020-05-26","VLA"
"42","2020-05-26","VLA"
"25","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"0","2020-05-26","VLA"
"2","2020-05-26","VLA"
"2","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-26","VLA"
"26","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"78","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-27","VLA"
"2","2020-05-27","VLA"
"2","2020-05-27","VLA"
"12","2020-05-27","VLA"
"50","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"70","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"11","2020-05-27","VLA"
"0","2020-05-27","VLA"
"2","2020-05-27","VLA"
"2","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"27","2020-05-27","VLA"
"8","2020-05-27","VLA"
"8","2020-05-27","VLA"
"29","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"5","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"1","2020-05-27","VLA"
"130","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"6","2020-05-27","VLA"
"78","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"38","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"2","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"8","2020-05-27","VLA"
"0","2020-05-27","VLA"
"2","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"2","2020-05-28","VLA"
"1","2020-05-28","VLA"
"3","2020-05-28","VLA"
"0","2020-05-28","VLA"
"29","2020-05-28","VLA"
"0","2020-05-28","VLA"
"9","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"1","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"2","2020-05-28","VLA"
"0","2020-05-28","VLA"
"12","2020-05-28","VLA"
"7","2020-05-28","VLA"
"1","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"1","2020-05-28","VLA"
"37","2020-05-28","VLA"
"0","2020-05-28","VLA"
"3","2020-05-28","VLA"
"26","2020-05-28","VLA"
"0","2020-05-28","VLA"
"1","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"16","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"1","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"25","2020-05-28","VLA"
"1","2020-05-28","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"2","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"24","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"3","2020-05-29","VLA"
"1","2020-05-29","VLA"
"8","2020-05-29","VLA"
"3","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"26","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"5","2020-05-29","VLA"
"7","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"25","2020-05-29","VLA"
"0","2020-05-29","VLA"
"1","2020-05-29","VLA"
"1","2020-05-29","VLA"
"0","2020-05-29","VLA"
"2","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"2","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-30","VLA"
"0","2020-05-30","VLA"
"6","2020-05-30","VLA"
"16","2020-05-30","VLA"
"0","2020-05-30","VLA"
"0","2020-05-30","VLA"
"0","2020-05-30","VLA"
"1","2020-05-30","VLA"
"9","2020-05-31","VLA"
"0","2020-06-01","VLA"
"20","2020-06-02","VLA"
"9","2020-06-02","VLA"
"26","2020-06-02","VLA"
"1","2020-06-02","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"6","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"26","2020-06-03","VLA"
"26","2020-06-04","VLA"
"0","2020-06-04","VLA"
"6","2020-06-04","VLA"
"0","2020-06-05","VLA"
"0","2020-06-05","VLA"
"6","2020-06-05","VLA"
"0","2020-06-05","VLA"
"1","2020-06-05","VLA"
"0","2020-06-05","VLA"
"6","2020-06-06","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"3","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"78","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"26","2020-06-08","VLA"
"0","2020-06-08","VLA"
"3","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"16","2020-06-08","VLA"
"8","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"26","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"7","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"28","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"9","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"4","2020-06-08","VLA"
"0","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"12","2020-06-08","VLA"
