"nr_num_cra_providers","d_completed","cd_regio"
"142","2020-04-27","VLA"
"25","2020-04-27","VLA"
"90","2020-04-27","VLA"
"55","2020-04-27","VLA"
"80","2020-04-27","VLA"
"88","2020-04-27","VLA"
"60","2020-04-27","VLA"
"95","2020-04-27","VLA"
"110","2020-04-27","VLA"
"100","2020-04-27","VLA"
"100","2020-04-27","VLA"
"87","2020-04-27","VLA"
"96","2020-04-27","VLA"
"78","2020-04-27","VLA"
"51","2020-04-27","VLA"
"25","2020-04-27","VLA"
"140","2020-04-27","VLA"
"90","2020-04-27","VLA"
"77","2020-04-27","VLA"
"60","2020-04-27","VLA"
"100","2020-04-27","VLA"
"140","2020-04-27","VLA"
"140","2020-04-27","VLA"
"47","2020-04-27","VLA"
"130","2020-04-27","VLA"
"255","2020-04-27","VLA"
"31","2020-04-27","VLA"
"80","2020-04-28","VLA"
"85","2020-04-28","VLA"
"24","2020-04-28","VLA"
"81","2020-04-28","VLA"
"150","2020-04-28","VLA"
"55","2020-04-28","VLA"
"100","2020-04-28","VLA"
"150","2020-04-28","VLA"
"112","2020-04-28","VLA"
"178","2020-04-28","VLA"
"75","2020-04-28","VLA"
"75","2020-04-28","VLA"
"82","2020-04-28","VLA"
"38","2020-04-28","VLA"
"57","2020-04-28","VLA"
"75","2020-04-28","VLA"
"140","2020-04-28","VLA"
"100","2020-04-28","VLA"
"68","2020-04-28","VLA"
"120","2020-04-28","VLA"
"68","2020-04-28","VLA"
"150","2020-04-28","VLA"
"72","2020-04-28","VLA"
"90","2020-04-28","VLA"
"32","2020-04-28","VLA"
"130","2020-04-28","VLA"
"38","2020-04-28","VLA"
"48","2020-04-28","VLA"
"59","2020-04-28","VLA"
"140","2020-04-28","VLA"
"63","2020-04-28","VLA"
"80","2020-04-28","VLA"
"275","2020-04-28","VLA"
"145","2020-04-28","VLA"
"27","2020-04-28","VLA"
"50","2020-04-28","VLA"
"33.75","2020-04-28","VLA"
"56","2020-04-28","VLA"
"80","2020-04-28","VLA"
"70","2020-04-28","VLA"
"65","2020-04-28","VLA"
"25","2020-04-28","VLA"
"60","2020-04-28","VLA"
"150","2020-04-28","VLA"
"357","2020-04-28","VLA"
"100000","2020-04-28","VLA"
"110","2020-04-28","VLA"
"142","2020-04-28","VLA"
"40","2020-04-28","VLA"
"48","2020-04-28","VLA"
"36","2020-04-28","VLA"
"38","2020-04-28","VLA"
"200","2020-04-28","VLA"
"51","2020-04-28","VLA"
"86","2020-04-28","VLA"
"83","2020-04-28","VLA"
"43","2020-04-28","VLA"
"155","2020-04-28","VLA"
"92","2020-04-28","VLA"
"50","2020-04-28","VLA"
"96","2020-04-28","VLA"
"93","2020-04-28","VLA"
"136","2020-04-28","VLA"
"70","2020-04-28","VLA"
"60","2020-04-28","VLA"
"66","2020-04-28","VLA"
"193","2020-04-28","VLA"
"37","2020-04-28","VLA"
"75","2020-04-28","VLA"
"70","2020-04-28","VLA"
"34","2020-04-28","VLA"
"70","2020-04-28","VLA"
"148","2020-04-28","VLA"
"101","2020-04-28","VLA"
"31","2020-04-28","VLA"
"95","2020-04-28","VLA"
"100","2020-04-28","VLA"
"223","2020-04-28","VLA"
"57","2020-04-28","VLA"
"87","2020-04-28","VLA"
"77","2020-04-28","VLA"
"96","2020-04-28","VLA"
"70","2020-04-28","VLA"
"99","2020-04-28","VLA"
"32","2020-04-28","VLA"
"30","2020-04-28","VLA"
"46","2020-04-28","VLA"
"60","2020-04-28","VLA"
"25","2020-04-28","VLA"
"96","2020-04-28","VLA"
"74","2020-04-28","VLA"
"114","2020-04-28","VLA"
"92","2020-04-28","VLA"
"255","2020-04-28","VLA"
"60","2020-04-28","VLA"
"72","2020-04-28","VLA"
"110","2020-04-28","VLA"
"170","2020-04-28","VLA"
"70","2020-04-28","VLA"
"89","2020-04-28","VLA"
"80","2020-04-28","VLA"
"151","2020-04-28","VLA"
"68","2020-04-28","VLA"
"71","2020-04-28","VLA"
"32","2020-04-28","WAL"
"100000","2020-04-28","VLA"
"49","2020-04-28","VLA"
"63","2020-04-28","BRU"
"120","2020-04-28","VLA"
"72","2020-04-28","VLA"
"107","2020-04-28","VLA"
"120","2020-04-28","VLA"
"150","2020-04-28","VLA"
"16.6","2020-04-28","VLA"
"55","2020-04-28","VLA"
"98","2020-04-28","VLA"
"47","2020-04-28","VLA"
"66","2020-04-28","VLA"
"100","2020-04-28","VLA"
"28","2020-04-28","VLA"
"95","2020-04-28","VLA"
"39","2020-04-28","VLA"
"45","2020-04-28","VLA"
"79","2020-04-28","VLA"
"74","2020-04-28","VLA"
"64","2020-04-28","VLA"
"74","2020-04-28","VLA"
"50","2020-04-28","VLA"
"120","2020-04-28","VLA"
"90","2020-04-28","VLA"
"108","2020-04-28","VLA"
"173","2020-04-28","VLA"
"50","2020-04-28","VLA"
"135","2020-04-28","VLA"
"110","2020-04-28","VLA"
"70","2020-04-28","VLA"
"40","2020-04-28","VLA"
"76","2020-04-28","VLA"
"60","2020-04-28","VLA"
"41","2020-04-28","VLA"
"16.66","2020-04-28","VLA"
"131","2020-04-28","VLA"
"98","2020-04-28","VLA"
"156","2020-04-28","VLA"
"100","2020-04-28","VLA"
"73","2020-04-28","VLA"
"68","2020-04-28","VLA"
"250","2020-04-28","VLA"
"114","2020-04-29","VLA"
"43","2020-04-29","VLA"
"47","2020-04-29","VLA"
"71","2020-04-29","VLA"
"135","2020-04-29","VLA"
"64","2020-04-29","VLA"
"94","2020-04-29","VLA"
"37","2020-04-29","VLA"
"136","2020-04-29","VLA"
"30","2020-04-29","VLA"
"52","2020-04-29","VLA"
"31","2020-04-29","VLA"
"96","2020-04-29","VLA"
"40","2020-04-29","VLA"
"99","2020-04-29","VLA"
"100","2020-04-29","VLA"
"55","2020-04-29","VLA"
"125","2020-04-29","VLA"
"110","2020-04-29","VLA"
"60","2020-04-29","VLA"
"170","2020-04-29","VLA"
"75","2020-04-29","VLA"
"57","2020-04-29","VLA"
"142","2020-04-29","VLA"
"140","2020-04-29","VLA"
"25","2020-04-29","VLA"
"56","2020-04-29","VLA"
"122","2020-04-29","VLA"
"93","2020-04-29","VLA"
"80","2020-04-29","VLA"
"40","2020-04-29","VLA"
"135","2020-04-29","VLA"
"140","2020-04-29","VLA"
"71","2020-04-29","VLA"
"58","2020-04-29","VLA"
"70","2020-04-29","VLA"
"74","2020-04-29","VLA"
"38","2020-04-29","VLA"
"34","2020-04-29","VLA"
"97","2020-04-29","VLA"
"50","2020-04-29","VLA"
"60","2020-04-29","VLA"
"30.42","2020-04-29","VLA"
"72","2020-04-29","VLA"
"60","2020-04-29","VLA"
"70","2020-04-29","VLA"
"50","2020-04-29","VLA"
"60","2020-04-29","VLA"
"135","2020-04-29","VLA"
"255","2020-04-29","VLA"
"70","2020-04-29","VLA"
"73","2020-04-29","VLA"
"107","2020-04-29","VLA"
"30.42","2020-04-29","VLA"
"57","2020-04-29","VLA"
"50","2020-04-29","VLA"
"40","2020-04-29","VLA"
"95","2020-04-29","VLA"
"80","2020-04-29","VLA"
"178","2020-04-29","VLA"
"60","2020-04-29","VLA"
"37","2020-04-29","VLA"
"89","2020-04-29","VLA"
"65","2020-04-29","VLA"
"46","2020-04-29","VLA"
"60","2020-04-29","VLA"
"49","2020-04-29","VLA"
"148","2020-04-29","VLA"
"151","2020-04-29","VLA"
"246","2020-04-29","VLA"
"50","2020-04-29","VLA"
"125","2020-04-29","VLA"
"95","2020-04-29","VLA"
"76","2020-04-29","VLA"
"120","2020-04-29","VLA"
"73","2020-04-29","VLA"
"130","2020-04-29","VLA"
"32","2020-04-29","VLA"
"66","2020-04-29","VLA"
"110","2020-04-29","VLA"
"74","2020-04-29","VLA"
"93","2020-04-29","VLA"
"100","2020-04-29","VLA"
"28","2020-04-29","VLA"
"60","2020-04-29","VLA"
"68","2020-04-29","VLA"
"96","2020-04-29","VLA"
"72","2020-04-29","VLA"
"75","2020-04-29","VLA"
"56","2020-04-29","VLA"
"124","2020-04-29","VLA"
"100","2020-04-29","VLA"
"101","2020-04-29","VLA"
"68","2020-04-29","VLA"
"80","2020-04-29","VLA"
"68","2020-04-29","VLA"
"77","2020-04-29","VLA"
"33.75","2020-04-29","VLA"
"90","2020-04-29","VLA"
"150","2020-04-29","VLA"
"171","2020-04-29","VLA"
"225","2020-04-29","VLA"
"81","2020-04-29","VLA"
"79","2020-04-29","VLA"
"31","2020-04-29","VLA"
"60","2020-04-29","VLA"
"72","2020-04-29","VLA"
"80","2020-04-29","VLA"
"98","2020-04-29","VLA"
"24","2020-04-29","VLA"
"104","2020-04-29","VLA"
"107","2020-04-29","VLA"
"74","2020-04-29","VLA"
"108","2020-04-29","VLA"
"93","2020-04-29","VLA"
"75","2020-04-29","VLA"
"60","2020-04-29","VLA"
"50","2020-04-29","VLA"
"100","2020-04-29","VLA"
"110","2020-04-29","VLA"
"93","2020-04-29","VLA"
"24","2020-04-29","VLA"
"60","2020-04-29","VLA"
"48","2020-04-29","VLA"
"130","2020-04-29","VLA"
"107","2020-04-29","VLA"
"40","2020-04-29","VLA"
"225","2020-04-29","VLA"
"36","2020-04-29","VLA"
"145","2020-04-29","VLA"
"155","2020-04-29","VLA"
"80","2020-04-29","VLA"
"70","2020-04-29","VLA"
"64","2020-04-29","VLA"
"50","2020-04-29","VLA"
"39","2020-04-29","VLA"
"110","2020-04-30","VLA"
"51","2020-04-30","VLA"
"90","2020-04-30","VLA"
"38","2020-04-30","VLA"
"48","2020-04-30","VLA"
"120","2020-04-30","VLA"
"150","2020-04-30","VLA"
"31","2020-04-30","VLA"
"142","2020-04-30","VLA"
"140","2020-04-30","VLA"
"46","2020-04-30","VLA"
"94","2020-04-30","VLA"
"600","2020-04-30","VLA"
"77","2020-04-30","VLA"
"60","2020-04-30","VLA"
"60","2020-04-30","VLA"
"155","2020-04-30","VLA"
"58","2020-04-30","VLA"
"110","2020-04-30","VLA"
"170","2020-04-30","VLA"
"93","2020-04-30","VLA"
"150","2020-04-30","VLA"
"64","2020-04-30","VLA"
"43","2020-04-30","VLA"
"150","2020-04-30","VLA"
"34","2020-04-30","VLA"
"33.75","2020-04-30","VLA"
"100000","2020-04-30","VLA"
"107","2020-04-30","VLA"
"357","2020-04-30","VLA"
"74","2020-04-30","VLA"
"112","2020-04-30","VLA"
"35","2020-04-30","VLA"
"55","2020-04-30","VLA"
"75","2020-04-30","VLA"
"40","2020-04-30","VLA"
"68","2020-04-30","VLA"
"51","2020-04-30","VLA"
"79","2020-04-30","VLA"
"130","2020-04-30","VLA"
"60","2020-04-30","VLA"
"68","2020-04-30","VLA"
"66","2020-04-30","VLA"
"25","2020-04-30","VLA"
"151","2020-04-30","VLA"
"83","2020-04-30","VLA"
"110","2020-04-30","VLA"
"130","2020-04-30","VLA"
"48","2020-04-30","VLA"
"24","2020-04-30","VLA"
"47","2020-04-30","VLA"
"96","2020-04-30","VLA"
"72","2020-04-30","VLA"
"135","2020-04-30","VLA"
"80","2020-04-30","VLA"
"40","2020-04-30","VLA"
"80","2020-04-30","VLA"
"357","2020-04-30","VLA"
"41","2020-04-30","VLA"
"98","2020-04-30","VLA"
"60","2020-04-30","VLA"
"82","2020-04-30","VLA"
"136","2020-04-30","VLA"
"72","2020-04-30","VLA"
"100","2020-04-30","VLA"
"148","2020-04-30","VLA"
"75","2020-04-30","VLA"
"33","2020-04-30","VLA"
"68","2020-04-30","VLA"
"48","2020-04-30","VLA"
"59","2020-04-30","VLA"
"140","2020-04-30","VLA"
"150","2020-04-30","VLA"
"70","2020-04-30","VLA"
"43","2020-04-30","VLA"
"122","2020-04-30","VLA"
"255","2020-04-30","VLA"
"75","2020-04-30","VLA"
"140","2020-04-30","VLA"
"56","2020-04-30","VLA"
"72","2020-04-30","VLA"
"24","2020-04-30","VLA"
"70","2020-04-30","VLA"
"96","2020-04-30","VLA"
"178","2020-04-30","VLA"
"50","2020-04-30","VLA"
"80","2020-04-30","VLA"
"140","2020-04-30","VLA"
"39","2020-04-30","VLA"
"107","2020-04-30","VLA"
"28","2020-04-30","VLA"
"57","2020-04-30","VLA"
"80","2020-04-30","VLA"
"92","2020-04-30","VLA"
"37","2020-04-30","VLA"
"50","2020-04-30","VLA"
"223","2020-04-30","VLA"
"36","2020-04-30","VLA"
"96","2020-04-30","VLA"
"120","2020-04-30","VLA"
"65","2020-04-30","VLA"
"100000","2020-04-30","VLA"
"30.42","2020-04-30","VLA"
"28","2020-05-01","VLA"
"170","2020-05-01","VLA"
"25","2020-05-01","VLA"
"95","2020-05-01","VLA"
"87","2020-05-01","VLA"
"71","2020-05-01","VLA"
"76","2020-05-01","VLA"
"170","2020-05-02","VLA"
"170","2020-05-02","VLA"
"357","2020-05-03","VLA"
"170","2020-05-03","VLA"
"74","2020-05-03","VLA"
"163","2020-05-03","VLA"
"100","2020-05-04","VLA"
"96","2020-05-04","VLA"
"80","2020-05-04","VLA"
"60","2020-05-04","VLA"
"96","2020-05-04","VLA"
"41","2020-05-04","VLA"
"125","2020-05-04","VLA"
"229","2020-05-04","VLA"
"149","2020-05-04","VLA"
"65","2020-05-04","VLA"
"60","2020-05-04","VLA"
"71","2020-05-04","VLA"
"60","2020-05-04","VLA"
"71","2020-05-04","VLA"
"68","2020-05-04","VLA"
"100000","2020-05-04","VLA"
"65","2020-05-04","VLA"
"91","2020-05-04","VLA"
"51","2020-05-04","VLA"
"180","2020-05-04","VLA"
"48","2020-05-04","VLA"
"136","2020-05-04","VLA"
"35","2020-05-04","VLA"
"80","2020-05-04","VLA"
"140","2020-05-04","VLA"
"72","2020-05-04","VLA"
"25","2020-05-04","VLA"
"60","2020-05-04","VLA"
"74","2020-05-04","VLA"
"40","2020-05-04","VLA"
"75","2020-05-04","VLA"
"223","2020-05-04","VLA"
"103","2020-05-04","VLA"
"50","2020-05-04","VLA"
"75","2020-05-04","VLA"
"60","2020-05-04","VLA"
"100","2020-05-04","VLA"
"74","2020-05-04","VLA"
"155","2020-05-04","VLA"
"112","2020-05-04","VLA"
"178","2020-05-04","VLA"
"95","2020-05-04","VLA"
"150","2020-05-04","VLA"
"89","2020-05-04","VLA"
"114","2020-05-04","VLA"
"120","2020-05-04","VLA"
"80","2020-05-04","VLA"
"41","2020-05-04","VLA"
"40","2020-05-04","VLA"
"76","2020-05-04","VLA"
"90","2020-05-04","VLA"
"140","2020-05-04","VLA"
"110","2020-05-04","VLA"
"70","2020-05-04","VLA"
"135","2020-05-04","VLA"
"36","2020-05-04","VLA"
"60","2020-05-04","VLA"
"90","2020-05-04","VLA"
"40","2020-05-04","VLA"
"70","2020-05-04","VLA"
"83","2020-05-04","VLA"
"100","2020-05-04","VLA"
"43","2020-05-04","VLA"
"72","2020-05-04","VLA"
"110","2020-05-04","VLA"
"140","2020-05-04","VLA"
"96","2020-05-04","VLA"
"33.75","2020-05-04","VLA"
"64","2020-05-04","VLA"
"24","2020-05-04","VLA"
"90","2020-05-04","VLA"
"60","2020-05-04","VLA"
"68","2020-05-04","VLA"
"148","2020-05-04","VLA"
"71","2020-05-04","VLA"
"110","2020-05-04","VLA"
"70","2020-05-04","VLA"
"100","2020-05-04","VLA"
"130","2020-05-04","VLA"
"24","2020-05-04","VLA"
"75","2020-05-04","VLA"
"77","2020-05-04","VLA"
"16.66","2020-05-04","VLA"
"32","2020-05-04","VLA"
"255","2020-05-04","VLA"
"50","2020-05-04","VLA"
"56","2020-05-04","VLA"
"57","2020-05-04","VLA"
"70","2020-05-04","VLA"
"124","2020-05-04","VLA"
"124","2020-05-04","VLA"
"120","2020-05-04","VLA"
"107","2020-05-04","VLA"
"70","2020-05-04","VLA"
"70","2020-05-04","VLA"
"55","2020-05-04","VLA"
"48","2020-05-04","VLA"
"150","2020-05-04","VLA"
"73","2020-05-04","VLA"
"57","2020-05-04","VLA"
"37","2020-05-04","VLA"
"38","2020-05-04","VLA"
"200","2020-05-04","VLA"
"66","2020-05-04","VLA"
"80","2020-05-04","VLA"
"100","2020-05-04","VLA"
"74","2020-05-04","VLA"
"60","2020-05-04","VLA"
"121","2020-05-04","VLA"
"85","2020-05-04","VLA"
"60","2020-05-04","VLA"
"50","2020-05-04","VLA"
"100","2020-05-04","VLA"
"82","2020-05-04","VLA"
"72","2020-05-04","VLA"
"39","2020-05-04","VLA"
"98","2020-05-04","VLA"
"135","2020-05-04","VLA"
"20","2020-05-04","VLA"
"180","2020-05-04","VLA"
"86","2020-05-04","VLA"
"36","2020-05-04","VLA"
"87","2020-05-04","VLA"
"135","2020-05-04","VLA"
"79","2020-05-04","VLA"
"58","2020-05-04","VLA"
"96","2020-05-04","VLA"
"74","2020-05-04","VLA"
"48","2020-05-04","VLA"
"50","2020-05-04","VLA"
"52","2020-05-04","VLA"
"148","2020-05-04","VLA"
"142","2020-05-04","VLA"
"145","2020-05-04","VLA"
"65","2020-05-04","VLA"
"35","2020-05-04","VLA"
"120","2020-05-04","VLA"
"65","2020-05-05","VLA"
"80","2020-05-05","VLA"
"50","2020-05-05","VLA"
"57","2020-05-05","VLA"
"75","2020-05-05","VLA"
"37","2020-05-05","VLA"
"47","2020-05-05","VLA"
"148","2020-05-05","VLA"
"119","2020-05-05","VLA"
"72","2020-05-05","VLA"
"90","2020-05-05","VLA"
"70","2020-05-05","VLA"
"97","2020-05-05","VLA"
"110","2020-05-05","VLA"
"74","2020-05-05","VLA"
"31","2020-05-05","VLA"
"82","2020-05-05","VLA"
"100000","2020-05-05","VLA"
"25","2020-05-05","VLA"
"99","2020-05-05","VLA"
"357","2020-05-05","VLA"
"120","2020-05-05","VLA"
"102","2020-05-05","VLA"
"60","2020-05-05","VLA"
"151","2020-05-05","VLA"
"135","2020-05-05","VLA"
"229","2020-05-05","VLA"
"120","2020-05-05","VLA"
"60","2020-05-05","VLA"
"95","2020-05-05","VLA"
"68","2020-05-05","VLA"
"95","2020-05-05","VLA"
"130","2020-05-05","VLA"
"40","2020-05-05","VLA"
"86","2020-05-05","VLA"
"178","2020-05-05","VLA"
"260","2020-05-05","VLA"
"45","2020-05-05","VLA"
"31","2020-05-05","VLA"
"100","2020-05-05","VLA"
"155","2020-05-05","VLA"
"83","2020-05-05","VLA"
"125","2020-05-05","VLA"
"120","2020-05-05","VLA"
"110","2020-05-05","VLA"
"36","2020-05-05","VLA"
"246","2020-05-05","VLA"
"66","2020-05-05","VLA"
"35","2020-05-05","VLA"
"110","2020-05-05","VLA"
"34","2020-05-05","VLA"
"92","2020-05-05","VLA"
"75","2020-05-05","VLA"
"43","2020-05-05","VLA"
"96","2020-05-05","VLA"
"90","2020-05-05","VLA"
"60","2020-05-05","VLA"
"96","2020-05-05","VLA"
"57","2020-05-05","VLA"
"90","2020-05-05","VLA"
"74","2020-05-05","VLA"
"24","2020-05-05","VLA"
"110","2020-05-05","VLA"
"74","2020-05-05","VLA"
"136","2020-05-05","VLA"
"80","2020-05-05","VLA"
"63","2020-05-05","BRU"
"50","2020-05-05","VLA"
"76","2020-05-05","VLA"
"73","2020-05-05","VLA"
"79","2020-05-05","VLA"
"275","2020-05-05","VLA"
"110","2020-05-05","VLA"
"60","2020-05-05","VLA"
"60","2020-05-05","VLA"
"149","2020-05-05","VLA"
"80","2020-05-05","VLA"
"33.75","2020-05-05","VLA"
"124","2020-05-05","VLA"
"135","2020-05-05","VLA"
"122","2020-05-05","VLA"
"72","2020-05-05","VLA"
"30.42","2020-05-05","VLA"
"50","2020-05-05","VLA"
"140","2020-05-05","VLA"
"146","2020-05-05","VLA"
"90","2020-05-05","VLA"
"77","2020-05-05","VLA"
"32","2020-05-05","VLA"
"65","2020-05-05","VLA"
"108","2020-05-05","VLA"
"93","2020-05-05","VLA"
"70","2020-05-05","VLA"
"124","2020-05-05","VLA"
"96","2020-05-05","VLA"
"60","2020-05-05","VLA"
"60","2020-05-05","VLA"
"140","2020-05-05","VLA"
"80","2020-05-05","VLA"
"79","2020-05-05","VLA"
"70","2020-05-05","VLA"
"74","2020-05-05","VLA"
"182","2020-05-05","VLA"
"60","2020-05-05","VLA"
"90","2020-05-05","VLA"
"250","2020-05-05","VLA"
"56","2020-05-05","VLA"
"120","2020-05-05","VLA"
"63","2020-05-05","VLA"
"100","2020-05-05","VLA"
"90","2020-05-05","VLA"
"82","2020-05-05","VLA"
"100","2020-05-05","VLA"
"255","2020-05-05","VLA"
"57","2020-05-05","VLA"
"48","2020-05-05","VLA"
"89","2020-05-05","VLA"
"140","2020-05-05","VLA"
"28","2020-05-05","VLA"
"25","2020-05-05","VLA"
"145","2020-05-05","VLA"
"41","2020-05-05","VLA"
"36","2020-05-05","VLA"
"76","2020-05-05","VLA"
"24","2020-05-05","VLA"
"75","2020-05-06","VLA"
"80","2020-05-06","VLA"
"50","2020-05-06","VLA"
"39","2020-05-06","VLA"
"50","2020-05-06","VLA"
"47","2020-05-06","VLA"
"57","2020-05-06","VLA"
"150","2020-05-06","VLA"
"95","2020-05-06","VLA"
"150","2020-05-06","VLA"
"86","2020-05-06","VLA"
"225","2020-05-06","VLA"
"72","2020-05-06","VLA"
"68","2020-05-06","VLA"
"81","2020-05-06","VLA"
"110","2020-05-06","VLA"
"25","2020-05-06","VLA"
"74","2020-05-06","VLA"
"33.75","2020-05-06","VLA"
"77","2020-05-06","VLA"
"110","2020-05-06","VLA"
"110","2020-05-06","VLA"
"83","2020-05-06","VLA"
"60","2020-05-06","VLA"
"107","2020-05-06","VLA"
"100000","2020-05-06","VLA"
"135","2020-05-06","VLA"
"90","2020-05-06","VLA"
"70","2020-05-06","VLA"
"70","2020-05-06","VLA"
"60","2020-05-06","VLA"
"74","2020-05-06","VLA"
"31","2020-05-06","VLA"
"28","2020-05-06","VLA"
"150","2020-05-06","VLA"
"90","2020-05-06","VLA"
"71","2020-05-06","VLA"
"136","2020-05-06","VLA"
"225","2020-05-06","VLA"
"80","2020-05-06","VLA"
"151","2020-05-06","VLA"
"48","2020-05-06","VLA"
"80","2020-05-06","VLA"
"51","2020-05-06","VLA"
"40","2020-05-06","VLA"
"76","2020-05-07","VLA"
"68","2020-05-07","VLA"
"28","2020-05-07","VLA"
"135","2020-05-07","VLA"
"90","2020-05-07","VLA"
"110","2020-05-07","VLA"
"136","2020-05-07","VLA"
"74","2020-05-07","VLA"
"225","2020-05-07","VLA"
"96","2020-05-07","VLA"
"80","2020-05-07","VLA"
"35","2020-05-07","VLA"
"47","2020-05-07","VLA"
"65","2020-05-07","VLA"
"33.75","2020-05-07","VLA"
"77","2020-05-07","VLA"
"120","2020-05-07","VLA"
"90","2020-05-07","VLA"
"25","2020-05-07","VLA"
"60","2020-05-07","VLA"
"100000","2020-05-07","VLA"
"150","2020-05-07","VLA"
"60","2020-05-07","VLA"
"80","2020-05-07","VLA"
"110","2020-05-07","VLA"
"60","2020-05-07","VLA"
"48","2020-05-07","VLA"
"72","2020-05-07","VLA"
"103","2020-05-07","VLA"
"40","2020-05-07","VLA"
"136","2020-05-07","VLA"
"51","2020-05-07","VLA"
"357","2020-05-07","VLA"
"48","2020-05-07","VLA"
"89","2020-05-07","VLA"
"74","2020-05-07","VLA"
"100","2020-05-07","VLA"
"75","2020-05-07","VLA"
"95","2020-05-07","VLA"
"148","2020-05-08","VLA"
"102","2020-05-08","VLA"
"122","2020-05-08","VLA"
"48","2020-05-08","VLA"
"185","2020-05-08","VLA"
"150","2020-05-08","VLA"
"74","2020-05-08","VLA"
"40","2020-05-08","VLA"
"125","2020-05-08","VLA"
"65","2020-05-08","VLA"
"36","2020-05-08","VLA"
"229","2020-05-08","VLA"
"72","2020-05-08","VLA"
"20","2020-05-08","WAL"
"33","2020-05-08","VLA"
"72","2020-05-08","VLA"
"71","2020-05-08","VLA"
"108","2020-05-08","VLA"
"96","2020-05-08","VLA"
"103","2020-05-08","VLA"
"110","2020-05-08","VLA"
"79","2020-05-08","VLA"
"28","2020-05-08","VLA"
"74","2020-05-08","VLA"
"90","2020-05-08","VLA"
"75","2020-05-08","VLA"
"151","2020-05-08","VLA"
"75","2020-05-08","VLA"
"37","2020-05-08","VLA"
"100","2020-05-08","VLA"
"110","2020-05-08","VLA"
"90","2020-05-08","VLA"
"114","2020-05-08","VLA"
"86","2020-05-08","VLA"
"180","2020-05-08","VLA"
"155","2020-05-08","VLA"
"93","2020-05-08","VLA"
"100000","2020-05-08","VLA"
"120","2020-05-08","VLA"
"108","2020-05-08","VLA"
"58","2020-05-08","VLA"
"86","2020-05-08","VLA"
"72","2020-05-08","VLA"
"182","2020-05-08","VLA"
"60","2020-05-08","VLA"
"75","2020-05-08","VLA"
"67","2020-05-08","VLA"
"149","2020-05-08","VLA"
"31","2020-05-08","VLA"
"92","2020-05-08","VLA"
"75","2020-05-08","VLA"
"68","2020-05-08","VLA"
"38","2020-05-08","VLA"
"74","2020-05-08","VLA"
"94","2020-05-08","VLA"
"250","2020-05-08","VLA"
"36","2020-05-08","VLA"
"146","2020-05-08","VLA"
"35","2020-05-08","VLA"
"140","2020-05-08","VLA"
"77","2020-05-08","VLA"
"58","2020-05-08","VLA"
"135","2020-05-08","VLA"
"120","2020-05-08","VLA"
"160","2020-05-08","VLA"
"39","2020-05-08","VLA"
"57","2020-05-08","VLA"
"120","2020-05-08","VLA"
"135","2020-05-08","VLA"
"40","2020-05-08","VLA"
