"nr_num_cra_beds_available","d_completed","cd_regio"
"141","2020-07-06","VLA"
"100","2020-07-06","VLA"
"80","2020-07-06","VLA"
"224","2020-07-06","VLA"
"54","2020-07-06","VLA"
"121","2020-07-06","VLA"
"99","2020-07-06","VLA"
"63","2020-07-06","VLA"
"101","2020-07-06","VLA"
"58","2020-07-06","VLA"
"77","2020-07-06","VLA"
"120","2020-07-06","VLA"
"150","2020-07-06","VLA"
"109","2020-07-06","VLA"
"135","2020-07-06","VLA"
"110","2020-07-06","VLA"
"80","2020-07-06","VLA"
"171","2020-07-06","VLA"
"132","2020-07-06","VLA"
"110","2020-07-06","VLA"
"153","2020-07-06","VLA"
"98","2020-07-07","VLA"
"99","2020-07-07","VLA"
"65","2020-07-07","VLA"
"180","2020-07-07","VLA"
"120","2020-07-07","VLA"
"60","2020-07-08","VLA"
"80","2020-07-08","VLA"
"120","2020-07-08","VLA"
"107","2020-07-08","VLA"
"80","2020-07-08","VLA"
"186","2020-07-09","VLA"
"170","2020-07-09","VLA"
"170","2020-07-09","VLA"
"170","2020-07-10","VLA"
"170","2020-07-11","VLA"
"132","2020-07-13","VLA"
"54","2020-07-13","VLA"
"180","2020-07-13","VLA"
"83","2020-07-13","VLA"
"224","2020-07-13","VLA"
"126","2020-07-13","VLA"
"94","2020-07-13","VLA"
"123","2020-07-13","VLA"
"139","2020-07-13","VLA"
"120","2020-07-13","VLA"
"154","2020-07-13","VLA"
"135","2020-07-13","VLA"
"185","2020-07-13","VLA"
"155","2020-07-13","VLA"
"96","2020-07-13","VLA"
"142","2020-07-13","VLA"
"95","2020-07-13","VLA"
"102","2020-07-13","VLA"
"166","2020-07-13","VLA"
"180","2020-07-13","VLA"
"58","2020-07-13","VLA"
"120","2020-07-13","VLA"
"120","2020-07-13","VLA"
"60","2020-07-13","VLA"
"53","2020-07-13","VLA"
"170","2020-07-13","VLA"
"90","2020-07-13","VLA"
"66","2020-07-13","VLA"
"100","2020-07-13","VLA"
"153","2020-07-13","VLA"
"121","2020-07-13","VLA"
"100","2020-07-13","VLA"
"68","2020-07-13","VLA"
"80","2020-07-13","VLA"
"91","2020-07-13","VLA"
"171","2020-07-13","VLA"
"143","2020-07-13","VLA"
"141","2020-07-13","VLA"
"110","2020-07-13","VLA"
"115","2020-07-13","VLA"
"96","2020-07-13","VLA"
"180","2020-07-13","VLA"
"59","2020-07-13","VLA"
"59","2020-07-13","VLA"
"109","2020-07-13","VLA"
"90","2020-07-13","VLA"
"105","2020-07-13","VLA"
"164","2020-07-13","VLA"
"64","2020-07-13","VLA"
"86","2020-07-13","VLA"
"125","2020-07-13","VLA"
"102","2020-07-13","VLA"
"85","2020-07-13","VLA"
"6","2020-07-14","BRU"
"184","2020-07-14","VLA"
"134","2020-07-14","VLA"
"220","2020-07-14","VLA"
"170","2020-07-14","VLA"
"105","2020-07-14","VLA"
"91","2020-07-14","VLA"
"117","2020-07-14","VLA"
"45","2020-07-14","VLA"
"100","2020-07-14","VLA"
"80","2020-07-14","VLA"
"133","2020-07-14","VLA"
"98","2020-07-14","VLA"
"25","2020-07-14","VLA"
"92","2020-07-14","VLA"
"121","2020-07-14","VLA"
"66","2020-07-14","VLA"
"214","2020-07-14","VLA"
"170","2020-07-15","VLA"
"110","2020-07-17","VLA"
"166","2020-07-17","VLA"
"166","2020-07-18","VLA"
"120","2020-07-20","VLA"
"80","2020-07-20","VLA"
"57","2020-07-20","VLA"
"132","2020-07-20","VLA"
"65","2020-07-20","VLA"
"180","2020-07-20","VLA"
"154","2020-07-20","VLA"
"53","2020-07-20","VLA"
"94","2020-07-20","VLA"
"106","2020-07-20","VLA"
"120","2020-07-20","VLA"
"117","2020-07-20","VLA"
"78","2020-07-20","VLA"
"96","2020-07-20","VLA"
"96","2020-07-20","VLA"
"100","2020-07-20","VLA"
"234","2020-07-20","VLA"
"90","2020-07-20","VLA"
"64","2020-07-20","VLA"
"126","2020-07-20","VLA"
"109","2020-07-20","VLA"
"60","2020-07-20","VLA"
"80","2020-07-20","VLA"
"123","2020-07-20","VLA"
"91","2020-07-20","VLA"
"180","2020-07-20","VLA"
"153","2020-07-20","VLA"
"177","2020-07-20","VLA"
"88","2020-07-20","VLA"
"166","2020-07-20","VLA"
"130","2020-07-20","VLA"
"61","2020-07-20","VLA"
"166","2020-07-20","VLA"
"96","2020-07-20","VLA"
"166","2020-07-21","VLA"
"54","2020-07-21","VLA"
"220","2020-07-22","VLA"
"166","2020-07-22","VLA"
"180","2020-07-22","VLA"
"107","2020-07-22","VLA"
"171","2020-07-22","VLA"
"171","2020-07-22","VLA"
"85","2020-07-22","VLA"
"166","2020-07-23","VLA"
"166","2020-07-24","VLA"
"166","2020-07-26","VLA"
"66","2020-07-27","VLA"
"160","2020-07-27","VLA"
"180","2020-07-27","VLA"
"60","2020-07-27","VLA"
"102","2020-07-27","VLA"
"139","2020-07-27","VLA"
"180","2020-07-27","VLA"
"270","2020-07-27","VLA"
"120","2020-07-27","VLA"
"157","2020-07-27","VLA"
"76","2020-07-27","VLA"
"120","2020-07-27","VLA"
"141","2020-07-27","VLA"
"234","2020-07-27","VLA"
"93","2020-07-27","VLA"
"64","2020-07-27","VLA"
"180","2020-07-27","VLA"
"133","2020-07-27","VLA"
"60","2020-07-27","VLA"
"143","2020-07-27","VLA"
"92","2020-07-27","VLA"
"155","2020-07-27","VLA"
"177","2020-07-27","VLA"
"80","2020-07-27","VLA"
"64","2020-07-27","VLA"
"151","2020-07-27","VLA"
"171","2020-07-27","VLA"
"82","2020-07-27","VLA"
"153","2020-07-27","VLA"
"125","2020-07-27","VLA"
"59","2020-07-27","VLA"
"300","2020-07-27","VLA"
"123","2020-07-27","VLA"
"206","2020-07-27","VLA"
"70","2020-07-27","VLA"
"101","2020-07-27","VLA"
"88","2020-07-27","VLA"
"180","2020-07-27","VLA"
"101","2020-07-27","VLA"
"96","2020-07-27","VLA"
"148","2020-07-27","VLA"
"85","2020-07-27","VLA"
"99","2020-07-27","VLA"
"126","2020-07-27","VLA"
"172","2020-07-27","VLA"
"166","2020-07-27","VLA"
"120","2020-07-27","VLA"
"110","2020-07-27","VLA"
"99","2020-07-27","VLA"
"107","2020-07-28","VLA"
"68","2020-07-28","VLA"
"83","2020-07-28","VLA"
"65","2020-07-28","VLA"
"110","2020-07-28","VLA"
"120","2020-07-28","VLA"
"111","2020-07-28","VLA"
"165","2020-07-28","VLA"
"155","2020-07-28","VLA"
"64","2020-07-29","VLA"
"124","2020-07-29","VLA"
"65","2020-07-30","VLA"
"166","2020-07-31","VLA"
"61","2020-07-31","VLA"
"166","2020-08-01","VLA"
"166","2020-08-02","VLA"
"59","2020-08-03","VLA"
"117","2020-08-03","VLA"
"170","2020-08-03","VLA"
"54","2020-08-03","VLA"
"91","2020-08-03","VLA"
"120","2020-08-03","VLA"
"76","2020-08-03","VLA"
"143","2020-08-03","VLA"
"110","2020-08-03","VLA"
"148","2020-08-03","VLA"
"80","2020-08-03","VLA"
"193","2020-08-03","VLA"
"120","2020-08-03","VLA"
"96","2020-08-03","VLA"
"53","2020-08-03","VLA"
"80","2020-08-03","VLA"
"90","2020-08-03","VLA"
"106","2020-08-03","VLA"
"120","2020-08-03","VLA"
"65","2020-08-03","VLA"
"160","2020-08-03","VLA"
"94","2020-08-03","VLA"
"185","2020-08-03","VLA"
"124","2020-08-03","VLA"
"133","2020-08-03","VLA"
"142","2020-08-03","VLA"
"186","2020-08-03","VLA"
"68","2020-08-03","VLA"
"160","2020-08-03","VLA"
"154","2020-08-03","VLA"
"106","2020-08-03","VLA"
"118","2020-08-03","VLA"
"109","2020-08-03","VLA"
"169","2020-08-03","VLA"
"60","2020-08-03","VLA"
"52","2020-08-03","VLA"
"74","2020-08-03","VLA"
"155","2020-08-03","VLA"
"86","2020-08-03","VLA"
"173","2020-08-03","VLA"
"65","2020-08-03","VLA"
"135","2020-08-03","VLA"
"129","2020-08-03","VLA"
"90","2020-08-03","VLA"
"85","2020-08-03","VLA"
"107","2020-08-03","VLA"
"99","2020-08-03","VLA"
"133","2020-08-03","VLA"
"60","2020-08-03","VLA"
"98","2020-08-03","VLA"
"177","2020-08-03","VLA"
"102","2020-08-03","VLA"
"104","2020-08-03","VLA"
"87","2020-08-03","VLA"
"99","2020-08-03","VLA"
"166","2020-08-03","VLA"
"224","2020-08-03","VLA"
"100","2020-08-03","VLA"
"133","2020-08-03","VLA"
"120","2020-08-03","VLA"
"65","2020-08-03","VLA"
"101","2020-08-03","VLA"
"180","2020-08-04","VLA"
"63","2020-08-04","VLA"
"180","2020-08-04","VLA"
"120","2020-08-04","VLA"
"125","2020-08-04","VLA"
"75","2020-08-04","VLA"
"166","2020-08-04","VLA"
"96","2020-08-04","VLA"
"166","2020-08-05","VLA"
"156","2020-08-05","VLA"
"166","2020-08-05","VLA"
"166","2020-08-06","VLA"
"60","2020-08-06","VLA"
"166","2020-08-07","VLA"
"162","2020-08-09","VLA"
"54","2020-08-10","VLA"
"100","2020-08-10","VLA"
"60","2020-08-10","VLA"
"99","2020-08-10","VLA"
"160","2020-08-10","VLA"
"393","2020-08-10","VLA"
"120","2020-08-10","VLA"
"59","2020-08-10","VLA"
"60","2020-08-10","VLA"
"70","2020-08-10","VLA"
"88","2020-08-10","VLA"
"80","2020-08-10","VLA"
"78","2020-08-10","VLA"
"143","2020-08-10","VLA"
"100","2020-08-10","VLA"
"224","2020-08-10","VLA"
"110","2020-08-10","VLA"
"106","2020-08-10","VLA"
"148","2020-08-10","VLA"
"130","2020-08-10","VLA"
"53","2020-08-10","VLA"
"65","2020-08-10","VLA"
"80","2020-08-10","VLA"
"99","2020-08-10","VLA"
"270","2020-08-10","VLA"
"124","2020-08-10","VLA"
"178","2020-08-10","VLA"
"69","2020-08-10","VLA"
"64","2020-08-10","VLA"
"126","2020-08-10","VLA"
"45","2020-08-10","VLA"
"65","2020-08-10","VLA"
"71","2020-08-10","VLA"
"120","2020-08-10","VLA"
"185","2020-08-10","VLA"
"180","2020-08-10","VLA"
"129","2020-08-10","VLA"
"160","2020-08-10","VLA"
"86","2020-08-10","VLA"
"193","2020-08-10","VLA"
"162","2020-08-10","VLA"
"200","2020-08-10","VLA"
"90","2020-08-10","VLA"
"177","2020-08-10","VLA"
"112","2020-08-10","VLA"
"121","2020-08-10","VLA"
"97","2020-08-10","VLA"
"68","2020-08-10","VLA"
"65","2020-08-10","VLA"
"90","2020-08-10","VLA"
"41","2020-08-10","VLA"
"117","2020-08-10","VLA"
"104","2020-08-10","VLA"
"132","2020-08-10","VLA"
"154","2020-08-10","VLA"
"210","2020-08-11","VLA"
"162","2020-08-11","VLA"
"75","2020-08-11","VLA"
"180","2020-08-11","VLA"
"120","2020-08-11","VLA"
"120","2020-08-11","VLA"
"100","2020-08-11","VLA"
"25","2020-08-11","VLA"
"86","2020-08-11","VLA"
"129","2020-08-12","VLA"
"120","2020-08-12","VLA"
"162","2020-08-12","VLA"
"162","2020-08-13","VLA"
"162","2020-08-14","VLA"
"162","2020-08-15","VLA"
"166","2020-08-16","VLA"
"166","2020-08-17","VLA"
"155","2020-08-18","VLA"
"155","2020-08-19","VLA"
"155","2020-08-20","VLA"
"155","2020-08-21","VLA"
"155","2020-08-22","VLA"
"155","2020-08-23","VLA"
"165","2020-08-24","VLA"
"165","2020-08-24","VLA"
"107","2020-08-24","VLA"
"165","2020-08-25","VLA"
"165","2020-08-26","VLA"
"165","2020-08-27","VLA"
"155","2020-08-27","VLA"
"165","2020-08-28","VLA"
"165","2020-08-29","VLA"
"160","2020-08-31","VLA"
"160","2020-09-01","VLA"
"160","2020-09-02","VLA"
"160","2020-09-03","VLA"
"160","2020-09-04","VLA"
"184","2020-09-07","VLA"
"120","2020-09-07","VLA"
"91","2020-09-07","VLA"
"65","2020-09-07","VLA"
"129","2020-09-07","VLA"
"107","2020-09-07","VLA"
"109","2020-09-07","VLA"
"65","2020-09-07","VLA"
"121","2020-09-07","VLA"
"84","2020-09-07","VLA"
"224","2020-09-07","VLA"
"154","2020-09-07","VLA"
"65","2020-09-07","VLA"
"104","2020-09-08","VLA"
"107","2020-09-08","VLA"
"80","2020-09-08","VLA"
"88","2020-09-10","VLA"
"176","2020-09-12","VLA"
"162","2020-09-14","VLA"
"99","2020-09-14","VLA"
"224","2020-09-14","VLA"
"65","2020-09-14","VLA"
"80","2020-09-14","VLA"
"148","2020-09-14","VLA"
"120","2020-09-14","VLA"
"129","2020-09-14","VLA"
"154","2020-09-15","VLA"
"133","2020-09-15","VLA"
"65","2020-09-15","VLA"
"150","2020-09-15","VLA"
"95","2020-09-15","VLA"
"65","2020-09-15","VLA"
"184","2020-09-15","VLA"
"85","2020-09-15","VLA"
"162","2020-09-15","VLA"
"162","2020-09-16","VLA"
"162","2020-09-17","VLA"
"162","2020-09-18","VLA"
"162","2020-09-19","VLA"
"42","2020-09-19","VLA"
"166","2020-09-20","VLA"
"68","2020-09-21","VLA"
"220","2020-09-21","VLA"
"95","2020-09-21","VLA"
"65","2020-09-21","VLA"
"60","2020-09-21","VLA"
"129","2020-09-21","VLA"
"104","2020-09-21","VLA"
"90","2020-09-21","VLA"
"65","2020-09-21","VLA"
"154","2020-09-21","VLA"
"166","2020-09-21","VLA"
"65","2020-09-21","VLA"
"126","2020-09-21","VLA"
"80","2020-09-21","VLA"
"224","2020-09-21","VLA"
"110","2020-09-22","VLA"
"166","2020-09-22","VLA"
"85","2020-09-23","VLA"
"166","2020-09-23","VLA"
"184","2020-09-23","VLA"
"166","2020-09-25","VLA"
"90","2020-09-28","VLA"
"85","2020-09-28","VLA"
"68","2020-09-28","VLA"
"154","2020-09-28","VLA"
"65","2020-09-28","VLA"
"129","2020-09-28","VLA"
"120","2020-09-28","VLA"
"148","2020-09-28","VLA"
"64","2020-09-28","VLA"
"95","2020-09-28","VLA"
"106","2020-09-28","VLA"
"166","2020-09-28","VLA"
"224","2020-09-28","VLA"
"123","2020-09-28","VLA"
"180","2020-09-28","VLA"
"112","2020-09-28","VLA"
"184","2020-09-29","VLA"
"166","2020-09-29","VLA"
"166","2020-09-30","VLA"
"166","2020-10-01","VLA"
"166","2020-10-02","VLA"
"83","2020-10-02","VLA"
"166","2020-10-03","VLA"
"148","2020-10-05","VLA"
"166","2020-10-05","VLA"
"180","2020-10-05","VLA"
"155","2020-10-05","VLA"
"132","2020-10-05","VLA"
"133","2020-10-05","VLA"
"74","2020-10-05","VLA"
"80","2020-10-05","VLA"
"0","2020-10-05","VLA"
"64","2020-10-05","VLA"
"54","2020-10-05","VLA"
"60","2020-10-05","VLA"
"64","2020-10-05","VLA"
"65","2020-10-05","VLA"
"89","2020-10-05","VLA"
"154","2020-10-05","VLA"
"95","2020-10-05","VLA"
"129","2020-10-06","VLA"
"104","2020-10-06","VLA"
"118","2020-10-06","VLA"
"166","2020-10-06","VLA"
"184","2020-10-06","VLA"
"96","2020-10-06","VLA"
"224","2020-10-06","VLA"
"166","2020-10-07","VLA"
"65","2020-10-08","VLA"
"166","2020-10-08","VLA"
"166","2020-10-09","VLA"
