"fl_capacity_next_week","d_completed","cd_regio"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","WAL"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","BRU"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"0","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"0","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-05-01","VLA"
"1","2020-05-01","VLA"
"1","2020-05-01","VLA"
"1","2020-05-01","VLA"
"0","2020-05-01","VLA"
"1","2020-05-01","VLA"
"1","2020-05-01","VLA"
"1","2020-05-02","VLA"
"1","2020-05-02","VLA"
"1","2020-05-03","VLA"
"1","2020-05-03","VLA"
"1","2020-05-03","VLA"
"1","2020-05-03","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"1","2020-05-04","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","BRU"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"0","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-05","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-06","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"0","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-07","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","WAL"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"0","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-08","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-09","VLA"
"1","2020-05-10","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-11","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"0","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
"1","2020-05-12","VLA"
